,cell_barcode,clone_id
TP12-4T,cell_2033,2
TP12-4T,cell_2034,7
TP12-4T,cell_2035,7
TP12-4T,cell_2036,2
TP12-4T,cell_2037,7
TP12-4T,cell_2038,7
TP12-4T,cell_2039,2
TP12-4T,cell_204,1
TP12-4T,cell_2040,7
TP12-4T,cell_2041,1
TP12-4T,cell_2042,7
TP12-4T,cell_2043,1
TP12-4T,cell_2044,7
TP12-4T,cell_2045,1
TP12-4T,cell_2046,7
TP12-4T,cell_2047,1
TP12-4T,cell_2048,7
TP12-4T,cell_2049,7
TP12-4T,cell_205,1
TP12-4T,cell_2050,7
TP12-4T,cell_2051,7
TP12-4T,cell_2052,2
TP12-4T,cell_2053,1
TP12-4T,cell_2054,1
TP12-4T,cell_2055,2
TP12-4T,cell_2056,7
TP12-4T,cell_2057,7
TP12-4T,cell_2058,7
TP12-4T,cell_2059,7
TP12-4T,cell_206,7
TP12-4T,cell_2060,7
TP12-4T,cell_2061,1
TP12-4T,cell_2062,7
TP12-4T,cell_2063,1
TP12-4T,cell_2064,7
TP12-4T,cell_2065,7
TP12-4T,cell_2066,7
TP12-4T,cell_2067,7
TP12-4T,cell_2068,1
TP12-4T,cell_2069,7
TP12-4T,cell_207,7
TP12-4T,cell_2070,2
TP12-4T,cell_2071,1
TP12-4T,cell_2072,7
TP12-4T,cell_2073,7
TP12-4T,cell_2074,7
TP12-4T,cell_2075,1
TP12-4T,cell_2076,7
TP12-4T,cell_2077,7
TP12-4T,cell_2078,7
TP12-4T,cell_2079,7
TP12-4T,cell_208,7
TP12-4T,cell_2080,7
TP12-4T,cell_2081,7
TP12-4T,cell_2082,7
TP12-4T,cell_2083,2
TP12-4T,cell_2084,7
TP12-4T,cell_2085,1
TP12-4T,cell_2086,2
TP12-4T,cell_2087,7
TP12-4T,cell_2088,7
TP12-4T,cell_2089,2
TP12-4T,cell_209,1
TP12-4T,cell_2090,1
TP12-4T,cell_2091,1
TP12-4T,cell_2092,7
TP12-4T,cell_2093,1
TP12-4T,cell_2094,7
TP12-4T,cell_2095,7
TP12-4T,cell_2096,7
TP12-4T,cell_2097,7
TP12-4T,cell_2098,2
TP12-4T,cell_2099,7
TP12-4T,cell_21,0
TP12-4T,cell_210,1
TP12-4T,cell_2100,2
TP12-4T,cell_2101,7
TP12-4T,cell_2102,2
TP12-4T,cell_2103,7
TP12-4T,cell_2104,7
TP12-4T,cell_2105,7
TP12-4T,cell_2106,7
TP12-4T,cell_2107,1
TP12-4T,cell_2108,7
TP12-4T,cell_2109,7
TP12-4T,cell_211,2
TP12-4T,cell_2110,2
TP12-4T,cell_2111,7
TP12-4T,cell_2112,1
TP12-4T,cell_2113,7
TP12-4T,cell_2114,7
TP12-4T,cell_2115,1
TP12-4T,cell_2116,7
TP12-4T,cell_2117,7
TP12-4T,cell_2118,7
TP12-4T,cell_2119,7
TP12-4T,cell_212,2
TP12-4T,cell_2120,7
TP12-4T,cell_2121,7
TP12-4T,cell_2122,1
TP12-4T,cell_2123,7
TP12-4T,cell_2124,1
TP12-4T,cell_2125,2
TP12-4T,cell_2126,7
TP12-4T,cell_2127,7
TP12-4T,cell_2128,2
TP12-4T,cell_2129,7
TP12-4T,cell_213,7
TP12-4T,cell_2130,7
TP12-4T,cell_2131,2
TP12-4T,cell_2132,7
TP12-4T,cell_2133,7
TP12-4T,cell_2134,7
TP12-4T,cell_2135,7
TP12-4T,cell_2136,7
TP12-4T,cell_2137,7
TP12-4T,cell_2138,7
TP12-4T,cell_2139,2
TP12-4T,cell_214,1
TP12-4T,cell_2140,7
TP12-4T,cell_2141,7
TP12-4T,cell_2142,1
TP12-4T,cell_2143,1
TP12-4T,cell_2144,7
TP12-4T,cell_2145,7
TP12-4T,cell_2146,2
TP12-4T,cell_2147,7
TP12-4T,cell_2148,7
TP12-4T,cell_2149,1
TP12-4T,cell_215,7
TP12-4T,cell_2150,7
TP12-4T,cell_2151,7
TP12-4T,cell_2152,1
TP12-4T,cell_2153,7
TP12-4T,cell_2154,7
TP12-4T,cell_2155,7
TP12-4T,cell_2156,2
TP12-4T,cell_2157,2
TP12-4T,cell_2158,7
TP12-4T,cell_2159,1
TP12-4T,cell_216,7
TP12-4T,cell_2160,7
TP12-4T,cell_2161,7
TP12-4T,cell_2162,7
TP12-4T,cell_2163,7
TP12-4T,cell_2164,1
TP12-4T,cell_2165,7
TP12-4T,cell_2166,7
TP12-4T,cell_2167,7
TP12-4T,cell_2168,7
TP12-4T,cell_2169,7
TP12-4T,cell_217,1
TP12-4T,cell_2170,2
TP12-4T,cell_2171,2
TP12-4T,cell_2172,1
TP12-4T,cell_2173,7
TP12-4T,cell_2174,7
TP12-4T,cell_2175,7
TP12-4T,cell_2176,2
TP12-4T,cell_2177,7
TP12-4T,cell_2178,2
TP12-4T,cell_2179,7
TP12-4T,cell_218,2
TP12-4T,cell_2180,7
TP12-4T,cell_2181,1
TP12-4T,cell_2182,7
TP12-4T,cell_2183,2
TP12-4T,cell_2184,1
TP12-4T,cell_2185,1
TP12-4T,cell_2186,7
TP12-4T,cell_2187,7
TP12-4T,cell_2188,2
TP12-4T,cell_2189,2
TP12-4T,cell_219,7
TP12-4T,cell_2190,7
TP12-4T,cell_2191,2
TP12-4T,cell_2192,7
TP12-4T,cell_2193,7
TP12-4T,cell_2194,0
TP12-4T,cell_2195,7
TP12-4T,cell_2196,1
TP12-4T,cell_2197,7
TP12-4T,cell_2198,7
TP12-4T,cell_2199,1
TP12-4T,cell_22,7
TP12-4T,cell_220,7
TP12-4T,cell_2200,7
TP12-4T,cell_2201,2
TP12-4T,cell_2202,1
TP12-4T,cell_2203,1
TP12-4T,cell_2204,2
TP12-4T,cell_2205,1
TP12-4T,cell_2206,1
TP12-4T,cell_2207,1
TP12-4T,cell_2208,1
TP12-4T,cell_2209,1
TP12-4T,cell_221,7
TP12-4T,cell_2210,7
TP12-4T,cell_2211,7
TP12-4T,cell_2212,2
TP12-4T,cell_2213,7
TP12-4T,cell_2214,0
TP12-4T,cell_2215,2
TP12-4T,cell_2216,2
TP12-4T,cell_2217,7
TP12-4T,cell_2218,7
TP12-4T,cell_2219,7
TP12-4T,cell_222,7
TP12-4T,cell_2220,7
TP12-4T,cell_2221,7
TP12-4T,cell_2222,7
TP12-4T,cell_2223,7
TP12-4T,cell_2224,7
TP12-4T,cell_2225,1
TP12-4T,cell_2226,1
TP12-4T,cell_2227,7
TP12-4T,cell_2228,7
TP12-4T,cell_2229,2
TP12-4T,cell_223,2
TP12-4T,cell_2230,7
TP12-4T,cell_2231,7
TP12-4T,cell_2232,7
TP12-4T,cell_2233,2
TP12-4T,cell_2234,1
TP12-4T,cell_2235,7
TP12-4T,cell_2236,1
TP12-4T,cell_2237,7
TP12-4T,cell_2238,7
TP12-4T,cell_2239,7
TP12-4T,cell_224,7
TP12-4T,cell_2240,1
TP12-4T,cell_2241,7
TP12-4T,cell_2242,7
TP12-4T,cell_2243,7
TP12-4T,cell_2244,7
TP12-4T,cell_2245,7
TP12-4T,cell_2246,2
TP12-4T,cell_2247,7
TP12-4T,cell_2248,1
TP12-4T,cell_2249,7
TP12-4T,cell_225,1
TP12-4T,cell_2250,7
TP12-4T,cell_2251,7
TP12-4T,cell_2252,2
TP12-4T,cell_2253,7
TP12-4T,cell_2254,2
TP12-4T,cell_2255,2
TP12-4T,cell_2256,7
TP12-4T,cell_2257,1
TP12-4T,cell_2258,7
TP12-4T,cell_2259,7
TP12-4T,cell_226,7
TP12-4T,cell_2260,1
TP12-4T,cell_2261,2
TP12-4T,cell_2262,1
TP12-4T,cell_2263,7
TP12-4T,cell_2264,7
TP12-4T,cell_2265,2
TP12-4T,cell_2266,2
TP12-4T,cell_2267,2
TP12-4T,cell_2268,1
TP12-4T,cell_2269,2
TP12-4T,cell_227,7
TP12-4T,cell_2270,7
TP12-4T,cell_2271,7
TP12-4T,cell_2272,1
TP12-4T,cell_2273,7
TP12-4T,cell_2274,7
TP12-4T,cell_2275,7
TP12-4T,cell_2276,7
TP12-4T,cell_2277,1
TP12-4T,cell_2278,7
TP12-4T,cell_2279,2
TP12-4T,cell_228,2
TP12-4T,cell_2280,1
TP12-4T,cell_2281,1
TP12-4T,cell_2282,7
TP12-4T,cell_2283,7
TP12-4T,cell_2284,7
TP12-4T,cell_2285,7
TP12-4T,cell_2286,7
TP12-4T,cell_2287,1
TP12-4T,cell_2288,7
TP12-4T,cell_2289,7
TP12-4T,cell_229,7
TP12-4T,cell_2290,7
TP12-4T,cell_2291,7
TP12-4T,cell_2292,7
TP12-4T,cell_2293,0
TP12-4T,cell_2294,2
TP12-4T,cell_2295,7
TP12-4T,cell_2296,7
TP12-4T,cell_2297,1
TP12-4T,cell_2298,7
TP12-4T,cell_2299,1
TP12-4T,cell_23,1
TP12-4T,cell_230,7
TP12-4T,cell_2300,7
TP12-4T,cell_2301,2
TP12-4T,cell_2302,2
TP12-4T,cell_2303,7
TP12-4T,cell_2304,7
TP12-4T,cell_2305,7
TP12-4T,cell_2306,7
TP12-4T,cell_2307,1
TP12-4T,cell_2308,7
TP12-4T,cell_2309,7
TP12-4T,cell_231,7
TP12-4T,cell_2310,7
TP12-4T,cell_2311,1
TP12-4T,cell_2312,7
TP12-4T,cell_2313,7
TP12-4T,cell_2314,7
TP12-4T,cell_2315,7
TP12-4T,cell_2316,7
TP12-4T,cell_2317,7
TP12-4T,cell_2318,2
TP12-4T,cell_2319,2
TP12-4T,cell_232,1
TP12-4T,cell_2320,7
TP12-4T,cell_2321,1
TP12-4T,cell_2322,2
TP12-4T,cell_2323,1
TP12-4T,cell_2324,7
TP12-4T,cell_2325,1
TP12-4T,cell_2326,7
TP12-4T,cell_2327,7
TP12-4T,cell_2328,1
TP12-4T,cell_2329,2
TP12-4T,cell_233,7
TP12-4T,cell_2330,2
TP12-4T,cell_2331,1
TP12-4T,cell_2332,7
TP12-4T,cell_2333,7
TP12-4T,cell_2334,1
TP12-4T,cell_2335,7
TP12-4T,cell_2336,1
TP12-4T,cell_2337,2
TP12-4T,cell_2338,2
TP12-4T,cell_2339,7
TP12-4T,cell_234,1
TP12-4T,cell_2340,7
TP12-4T,cell_2341,7
TP12-4T,cell_2342,7
TP12-4T,cell_2343,1
TP12-4T,cell_2344,1
TP12-4T,cell_2345,7
TP12-4T,cell_2346,2
TP12-4T,cell_2347,7
TP12-4T,cell_2348,7
TP12-4T,cell_2349,7
TP12-4T,cell_235,1
TP12-4T,cell_2350,1
TP12-4T,cell_2351,1
TP12-4T,cell_2352,2
TP12-4T,cell_2353,1
TP12-4T,cell_2354,7
TP12-4T,cell_2355,2
TP12-4T,cell_2356,1
TP12-4T,cell_2357,1
TP12-4T,cell_2358,7
TP12-4T,cell_2359,7
TP12-4T,cell_236,1
TP12-4T,cell_2360,7
TP12-4T,cell_2361,7
TP12-4T,cell_2362,2
TP12-4T,cell_2363,7
TP12-4T,cell_2364,7
TP12-4T,cell_2365,7
TP12-4T,cell_2366,7
TP12-4T,cell_2367,1
TP12-4T,cell_2368,2
TP12-4T,cell_2369,7
TP12-4T,cell_237,7
TP12-4T,cell_2370,1
TP12-4T,cell_2371,2
TP12-4T,cell_2372,7
TP12-4T,cell_2373,1
TP12-4T,cell_2374,2
TP12-4T,cell_2375,2
TP12-4T,cell_2376,7
TP12-4T,cell_2377,7
TP12-4T,cell_2378,1
TP12-4T,cell_2379,7
TP12-4T,cell_238,7
TP12-4T,cell_2380,7
TP12-4T,cell_2381,7
TP12-4T,cell_2382,7
TP12-4T,cell_2383,7
TP12-4T,cell_2384,7
TP12-4T,cell_2385,2
TP12-4T,cell_2386,7
TP12-4T,cell_2387,7
TP12-4T,cell_2388,1
TP12-4T,cell_2389,7
TP12-4T,cell_239,2
TP12-4T,cell_2390,7
TP12-4T,cell_2391,7
TP12-4T,cell_2392,1
TP12-4T,cell_2393,7
TP12-4T,cell_2394,1
TP12-4T,cell_2395,2
TP12-4T,cell_2396,1
TP12-4T,cell_2397,1
TP12-4T,cell_2398,2
TP12-4T,cell_2399,1
TP12-4T,cell_24,1
TP12-4T,cell_240,7
TP12-4T,cell_2400,2
TP12-4T,cell_2401,1
TP12-4T,cell_2402,1
TP12-4T,cell_2403,2
TP12-4T,cell_2404,2
TP12-4T,cell_2405,2
TP12-4T,cell_2406,1
TP12-4T,cell_2407,2
TP12-4T,cell_2408,7
TP12-4T,cell_2409,1
TP12-4T,cell_241,7
TP12-4T,cell_2410,1
TP12-4T,cell_2411,7
TP12-4T,cell_2412,1
TP12-4T,cell_2413,2
TP12-4T,cell_2414,7
TP12-4T,cell_2415,7
TP12-4T,cell_2416,7
TP12-4T,cell_2417,7
TP12-4T,cell_2418,7
TP12-4T,cell_2419,7
TP12-4T,cell_242,7
TP12-4T,cell_2420,7
TP12-4T,cell_2421,7
TP12-4T,cell_2422,1
TP12-4T,cell_2423,7
TP12-4T,cell_2424,7
TP12-4T,cell_2425,7
TP12-4T,cell_2426,7
TP12-4T,cell_2427,7
TP12-4T,cell_2428,7
TP12-4T,cell_2429,7
TP12-4T,cell_243,2
TP12-4T,cell_2430,7
TP12-4T,cell_2431,7
TP12-4T,cell_2432,1
TP12-4T,cell_2433,7
TP12-4T,cell_2434,7
TP12-4T,cell_2435,1
TP12-4T,cell_2436,7
TP12-4T,cell_2437,7
TP12-4T,cell_2438,7
TP12-4T,cell_2439,7
TP12-4T,cell_244,2
TP12-4T,cell_2440,1
TP12-4T,cell_2441,7
TP12-4T,cell_2442,7
TP12-4T,cell_2443,7
TP12-4T,cell_2444,2
TP12-4T,cell_2445,2
TP12-4T,cell_2446,7
TP12-4T,cell_2447,7
TP12-4T,cell_2448,7
TP12-4T,cell_2449,7
TP12-4T,cell_245,7
TP12-4T,cell_2450,2
TP12-4T,cell_2451,2
TP12-4T,cell_2452,7
TP12-4T,cell_2453,7
TP12-4T,cell_2454,7
TP12-4T,cell_2455,7
TP12-4T,cell_2456,7
TP12-4T,cell_2457,7
TP12-4T,cell_2458,7
TP12-4T,cell_2459,1
TP12-4T,cell_246,1
TP12-4T,cell_2460,7
TP12-4T,cell_2461,7
TP12-4T,cell_2462,7
TP12-4T,cell_2463,7
TP12-4T,cell_2464,7
TP12-4T,cell_2465,7
TP12-4T,cell_2466,1
TP12-4T,cell_2467,2
TP12-4T,cell_2468,1
TP12-4T,cell_2469,7
TP12-4T,cell_247,1
TP12-4T,cell_2470,2
TP12-4T,cell_2471,7
TP12-4T,cell_2472,7
TP12-4T,cell_2473,7
TP12-4T,cell_2474,1
TP12-4T,cell_2475,7
TP12-4T,cell_2476,7
TP12-4T,cell_2477,7
TP12-4T,cell_2478,7
TP12-4T,cell_2479,1
TP12-4T,cell_248,7
TP12-4T,cell_2480,2
TP12-4T,cell_2481,2
TP12-4T,cell_2482,1
TP12-4T,cell_2483,1
TP12-4T,cell_2484,7
TP12-4T,cell_2485,7
TP12-4T,cell_2486,7
TP12-4T,cell_2487,7
TP12-4T,cell_2488,1
TP12-4T,cell_2489,1
TP12-4T,cell_249,1
TP12-4T,cell_2490,1
TP12-4T,cell_2491,1
TP12-4T,cell_2492,1
TP12-4T,cell_2493,7
TP12-4T,cell_2494,2
TP12-4T,cell_2495,1
TP12-4T,cell_2496,7
TP12-4T,cell_2497,7
TP12-4T,cell_2498,2
TP12-4T,cell_2499,1
TP12-4T,cell_25,7
TP12-4T,cell_250,1
TP12-4T,cell_2500,7
TP12-4T,cell_2501,7
TP12-4T,cell_2502,1
TP12-4T,cell_2503,7
TP12-4T,cell_2504,7
TP12-4T,cell_2505,7
TP12-4T,cell_2506,1
TP12-4T,cell_2507,7
TP12-4T,cell_2508,7
TP12-4T,cell_2509,2
TP12-4T,cell_251,7
TP12-4T,cell_2510,7
TP12-4T,cell_2511,2
TP12-4T,cell_2512,7
TP12-4T,cell_2513,2
TP12-4T,cell_2514,1
TP12-4T,cell_2515,7
TP12-4T,cell_2516,7
TP12-4T,cell_2517,1
TP12-4T,cell_2518,1
TP12-4T,cell_2519,7
TP12-4T,cell_252,2
TP12-4T,cell_2520,7
TP12-4T,cell_2521,1
TP12-4T,cell_2522,7
TP12-4T,cell_2523,1
TP12-4T,cell_2524,7
TP12-4T,cell_2525,1
TP12-4T,cell_2526,2
TP12-4T,cell_2527,2
TP12-4T,cell_2528,7
TP12-4T,cell_2529,2
TP12-4T,cell_253,7
TP12-4T,cell_2530,7
TP12-4T,cell_2531,7
TP12-4T,cell_2532,7
TP12-4T,cell_2533,7
TP12-4T,cell_2534,7
TP12-4T,cell_2535,7
TP12-4T,cell_2536,2
TP12-4T,cell_2537,7
TP12-4T,cell_2538,7
TP12-4T,cell_2539,2
TP12-4T,cell_254,7
TP12-4T,cell_2540,1
TP12-4T,cell_2541,7
TP12-4T,cell_2542,2
TP12-4T,cell_2543,2
TP12-4T,cell_2544,7
TP12-4T,cell_2545,7
TP12-4T,cell_2546,7
TP12-4T,cell_2547,7
TP12-4T,cell_2548,1
TP12-4T,cell_2549,2
TP12-4T,cell_255,7
TP12-4T,cell_2550,7
TP12-4T,cell_2551,7
TP12-4T,cell_2552,1
TP12-4T,cell_2553,1
TP12-4T,cell_2554,2
TP12-4T,cell_2555,7
TP12-4T,cell_2556,7
TP12-4T,cell_2557,1
TP12-4T,cell_2558,7
TP12-4T,cell_2559,7
TP12-4T,cell_256,1
TP12-4T,cell_2560,1
TP12-4T,cell_2561,7
TP12-4T,cell_2562,7
TP12-4T,cell_2563,2
TP12-4T,cell_2564,7
TP12-4T,cell_2565,2
TP12-4T,cell_2566,7
TP12-4T,cell_2567,1
TP12-4T,cell_2568,1
TP12-4T,cell_2569,1
TP12-4T,cell_257,2
TP12-4T,cell_2570,7
TP12-4T,cell_2571,7
TP12-4T,cell_2572,1
TP12-4T,cell_2573,2
TP12-4T,cell_2574,7
TP12-4T,cell_2575,1
TP12-4T,cell_2576,7
TP12-4T,cell_2577,7
TP12-4T,cell_2578,7
TP12-4T,cell_2579,2
TP12-4T,cell_258,7
TP12-4T,cell_2580,1
TP12-4T,cell_2581,7
TP12-4T,cell_2582,7
TP12-4T,cell_2583,1
TP12-4T,cell_2584,7
TP12-4T,cell_2585,7
TP12-4T,cell_2586,2
TP12-4T,cell_2587,2
TP12-4T,cell_2588,1
TP12-4T,cell_2589,7
TP12-4T,cell_259,2
TP12-4T,cell_2590,1
TP12-4T,cell_2591,1
TP12-4T,cell_2592,7
TP12-4T,cell_2593,7
TP12-4T,cell_2594,7
TP12-4T,cell_2595,1
TP12-4T,cell_2596,2
TP12-4T,cell_2597,1
TP12-4T,cell_2598,2
TP12-4T,cell_2599,7
TP12-4T,cell_26,1
TP12-4T,cell_260,1
TP12-4T,cell_2600,7
TP12-4T,cell_2601,7
TP12-4T,cell_2602,1
TP12-4T,cell_2603,7
TP12-4T,cell_2604,7
TP12-4T,cell_2605,7
TP12-4T,cell_2606,7
TP12-4T,cell_2607,7
TP12-4T,cell_2608,7
TP12-4T,cell_2609,2
TP12-4T,cell_261,1
TP12-4T,cell_2610,2
TP12-4T,cell_2611,7
TP12-4T,cell_2612,1
TP12-4T,cell_2613,7
TP12-4T,cell_2614,7
TP12-4T,cell_2615,7
TP12-4T,cell_2616,7
TP12-4T,cell_2617,1
TP12-4T,cell_2618,1
TP12-4T,cell_2619,2
TP12-4T,cell_262,7
TP12-4T,cell_2620,7
TP12-4T,cell_2621,7
TP12-4T,cell_2622,7
TP12-4T,cell_2623,1
TP12-4T,cell_2624,7
TP12-4T,cell_2625,1
TP12-4T,cell_2626,7
TP12-4T,cell_2627,7
TP12-4T,cell_2628,7
TP12-4T,cell_2629,7
TP12-4T,cell_263,2
TP12-4T,cell_2630,2
TP12-4T,cell_2631,1
TP12-4T,cell_2632,2
TP12-4T,cell_2633,7
TP12-4T,cell_2634,7
TP12-4T,cell_2635,1
TP12-4T,cell_2636,2
TP12-4T,cell_2637,7
TP12-4T,cell_2638,1
TP12-4T,cell_2639,7
TP12-4T,cell_264,7
TP12-4T,cell_2640,7
TP12-4T,cell_2641,7
TP12-4T,cell_2642,1
TP12-4T,cell_2643,2
TP12-4T,cell_2644,7
TP12-4T,cell_2645,1
TP12-4T,cell_2646,7
TP12-4T,cell_2647,7
TP12-4T,cell_2648,1
TP12-4T,cell_2649,2
TP12-4T,cell_265,2
TP12-4T,cell_2650,1
TP12-4T,cell_2651,1
TP12-4T,cell_2652,1
TP12-4T,cell_2653,2
TP12-4T,cell_2654,1
TP12-4T,cell_2655,7
TP12-4T,cell_2656,7
TP12-4T,cell_2657,7
TP12-4T,cell_2658,1
TP12-4T,cell_2659,7
TP12-4T,cell_266,2
TP12-4T,cell_2660,7
TP12-4T,cell_2661,2
TP12-4T,cell_2662,7
TP12-4T,cell_2663,2
TP12-4T,cell_2664,7
TP12-4T,cell_2665,1
TP12-4T,cell_2666,2
TP12-4T,cell_2667,7
TP12-4T,cell_2668,7
TP12-4T,cell_2669,2
TP12-4T,cell_267,7
TP12-4T,cell_2670,7
TP12-4T,cell_2671,2
TP12-4T,cell_2672,7
TP12-4T,cell_2673,7
TP12-4T,cell_2674,2
TP12-4T,cell_2675,7
TP12-4T,cell_2676,2
TP12-4T,cell_2677,7
TP12-4T,cell_2678,7
TP12-4T,cell_2679,7
TP12-4T,cell_268,7
TP12-4T,cell_2680,7
TP12-4T,cell_2681,7
TP12-4T,cell_2682,7
TP12-4T,cell_2683,1
TP12-4T,cell_2684,1
TP12-4T,cell_2685,1
TP12-4T,cell_2686,7
TP12-4T,cell_2687,2
TP12-4T,cell_2688,7
TP12-4T,cell_2689,2
TP12-4T,cell_269,7
TP12-4T,cell_2690,1
TP12-4T,cell_2691,1
TP12-4T,cell_2692,1
TP12-4T,cell_2693,7
TP12-4T,cell_2694,2
TP12-4T,cell_2695,2
TP12-4T,cell_2696,2
TP12-4T,cell_2697,7
TP12-4T,cell_2698,7
TP12-4T,cell_2699,1
TP12-4T,cell_27,7
TP12-4T,cell_270,7
TP12-4T,cell_2700,7
TP12-4T,cell_2701,7
TP12-4T,cell_2702,1
TP12-4T,cell_2703,7
TP12-4T,cell_2704,2
TP12-4T,cell_2705,1
TP12-4T,cell_2706,1
TP12-4T,cell_2707,7
TP12-4T,cell_2708,1
TP12-4T,cell_2709,2
TP12-4T,cell_271,7
TP12-4T,cell_2710,7
TP12-4T,cell_2711,7
TP12-4T,cell_2712,1
TP12-4T,cell_2713,2
TP12-4T,cell_2714,7
TP12-4T,cell_2715,7
TP12-4T,cell_2716,7
TP12-4T,cell_2717,2
TP12-4T,cell_2718,2
TP12-4T,cell_2719,7
TP12-4T,cell_272,7
TP12-4T,cell_2720,1
TP12-4T,cell_2721,1
TP12-4T,cell_2722,1
TP12-4T,cell_2723,7
TP12-4T,cell_2724,1
TP12-4T,cell_2725,7
TP12-4T,cell_2726,7
TP12-4T,cell_2727,7
TP12-4T,cell_2728,1
TP12-4T,cell_2729,7
TP12-4T,cell_273,7
TP12-4T,cell_2730,2
TP12-4T,cell_2731,2
TP12-4T,cell_2732,7
TP12-4T,cell_2733,2
TP12-4T,cell_2734,2
TP12-4T,cell_2735,7
TP12-4T,cell_2736,1
TP12-4T,cell_2737,2
TP12-4T,cell_2738,7
TP12-4T,cell_2739,7
TP12-4T,cell_274,7
TP12-4T,cell_2740,7
TP12-4T,cell_2741,7
TP12-4T,cell_2742,2
TP12-4T,cell_2743,7
TP12-4T,cell_2744,2
TP12-4T,cell_2745,1
TP12-4T,cell_2746,7
TP12-4T,cell_2747,2
TP12-4T,cell_2748,7
TP12-4T,cell_2749,1
TP12-4T,cell_275,1
TP12-4T,cell_2750,1
TP12-4T,cell_2751,1
TP12-4T,cell_2752,7
TP12-4T,cell_2753,1
TP12-4T,cell_2754,7
TP12-4T,cell_2755,1
TP12-4T,cell_2756,7
TP12-4T,cell_2757,2
TP12-4T,cell_2758,7
TP12-4T,cell_2759,7
TP12-4T,cell_276,7
TP12-4T,cell_2760,2
TP12-4T,cell_2761,7
TP12-4T,cell_2762,7
TP12-4T,cell_2763,7
TP12-4T,cell_2764,7
TP12-4T,cell_2765,7
TP12-4T,cell_2766,2
TP12-4T,cell_2767,2
TP12-4T,cell_2768,7
TP12-4T,cell_2769,2
TP12-4T,cell_277,7
TP12-4T,cell_2770,7
TP12-4T,cell_2771,2
TP12-4T,cell_2772,1
TP12-4T,cell_2773,7
TP12-4T,cell_2774,7
TP12-4T,cell_2775,2
TP12-4T,cell_2776,7
TP12-4T,cell_2777,7
TP12-4T,cell_2778,7
TP12-4T,cell_2779,7
TP12-4T,cell_278,1
TP12-4T,cell_2780,1
TP12-4T,cell_2781,7
TP12-4T,cell_2782,7
TP12-4T,cell_2783,7
TP12-4T,cell_2784,7
TP12-4T,cell_2785,7
TP12-4T,cell_2786,1
TP12-4T,cell_2787,7
TP12-4T,cell_2788,7
TP12-4T,cell_2789,7
TP12-4T,cell_279,7
TP12-4T,cell_2790,1
TP12-4T,cell_2791,7
TP12-4T,cell_2792,7
TP12-4T,cell_2793,7
TP12-4T,cell_2794,7
TP12-4T,cell_2795,1
TP12-4T,cell_2796,7
TP12-4T,cell_2797,2
TP12-4T,cell_2798,2
TP12-4T,cell_2799,1
TP12-4T,cell_28,7
TP12-4T,cell_280,7
TP12-4T,cell_2800,7
TP12-4T,cell_2801,7
TP12-4T,cell_2802,1
TP12-4T,cell_2803,7
TP12-4T,cell_2804,2
TP12-4T,cell_2805,7
TP12-4T,cell_2806,2
TP12-4T,cell_2807,1
TP12-4T,cell_2808,7
TP12-4T,cell_2809,1
TP12-4T,cell_281,7
TP12-4T,cell_2810,7
TP12-4T,cell_2811,7
TP12-4T,cell_2812,2
TP12-4T,cell_2813,2
TP12-4T,cell_2814,1
TP12-4T,cell_2815,7
TP12-4T,cell_2816,2
TP12-4T,cell_2817,7
TP12-4T,cell_2818,1
TP12-4T,cell_2819,7
TP12-4T,cell_282,1
TP12-4T,cell_2820,1
TP12-4T,cell_2821,1
TP12-4T,cell_2822,2
TP12-4T,cell_2823,7
TP12-4T,cell_2824,7
TP12-4T,cell_2825,7
TP12-4T,cell_2826,7
TP12-4T,cell_2827,7
TP12-4T,cell_2828,7
TP12-4T,cell_2829,1
TP12-4T,cell_283,7
TP12-4T,cell_2830,7
TP12-4T,cell_2831,7
TP12-4T,cell_2832,7
TP12-4T,cell_2833,2
TP12-4T,cell_2834,2
TP12-4T,cell_2835,1
TP12-4T,cell_2836,7
TP12-4T,cell_2837,2
TP12-4T,cell_2838,1
TP12-4T,cell_2839,7
TP12-4T,cell_284,1
TP12-4T,cell_2840,7
TP12-4T,cell_2841,7
TP12-4T,cell_2842,7
TP12-4T,cell_2843,7
TP12-4T,cell_2844,7
TP12-4T,cell_2845,1
TP12-4T,cell_2846,7
TP12-4T,cell_2847,7
TP12-4T,cell_2848,7
TP12-4T,cell_2849,1
TP12-4T,cell_285,2
TP12-4T,cell_2850,1
TP12-4T,cell_2851,7
TP12-4T,cell_2852,2
TP12-4T,cell_2853,1
TP12-4T,cell_2854,7
TP12-4T,cell_2855,1
TP12-4T,cell_2856,1
TP12-4T,cell_2857,7
TP12-4T,cell_2858,7
TP12-4T,cell_2859,7
TP12-4T,cell_286,2
TP12-4T,cell_2860,7
TP12-4T,cell_2861,7
TP12-4T,cell_2862,1
TP12-4T,cell_2863,2
TP12-4T,cell_2864,7
TP12-4T,cell_2865,7
TP12-4T,cell_2866,7
TP12-4T,cell_2867,7
TP12-4T,cell_2868,7
TP12-4T,cell_2869,7
TP12-4T,cell_287,1
TP12-4T,cell_2870,1
TP12-4T,cell_2871,2
TP12-4T,cell_2872,7
TP12-4T,cell_2873,7
TP12-4T,cell_2874,1
TP12-4T,cell_2875,7
TP12-4T,cell_2876,1
TP12-4T,cell_2877,1
TP12-4T,cell_2878,7
